Archive Date,Group,Hospital HIPE,Hospital,Specialty HIPE,Specialty,Case Type,Adult/Child,Age Categorisation,Time Bands,Count
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2000,Plastic Surgery,Day Case,Child,16-64,  9-12 Months,5
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2000,Plastic Surgery,Day Case,Child,16-64, 12-15 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2000,Plastic Surgery,Day Case,Child,16-64,18+ Months,3
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2000,Plastic Surgery,Inpatient,Child,0-15,  0-3 Months,21
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2000,Plastic Surgery,Inpatient,Child,0-15,  3-6 Months,9
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2000,Plastic Surgery,Inpatient,Child,0-15,  6-9 Months,15
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2000,Plastic Surgery,Inpatient,Child,0-15,  9-12 Months,8
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2000,Plastic Surgery,Inpatient,Child,0-15, 12-15 Months,3
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2000,Plastic Surgery,Inpatient,Child,0-15, 15-18 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2000,Plastic Surgery,Inpatient,Child,0-15,18+ Months,4
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2000,Plastic Surgery,Inpatient,Child,16-64,  6-9 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2003,Maxillo-Facial,Day Case,Child,0-15,  0-3 Months,5
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2003,Maxillo-Facial,Day Case,Child,0-15,  3-6 Months,6
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2003,Maxillo-Facial,Day Case,Child,0-15,  6-9 Months,3
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2003,Maxillo-Facial,Day Case,Child,0-15,  9-12 Months,2
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2003,Maxillo-Facial,Day Case,Child,0-15, 12-15 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2003,Maxillo-Facial,Day Case,Child,0-15, 15-18 Months,2
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2003,Maxillo-Facial,Day Case,Child,0-15,18+ Months,3
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2003,Maxillo-Facial,Day Case,Child,16-64,  9-12 Months,2
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2003,Maxillo-Facial,Inpatient,Child,0-15,  0-3 Months,9
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2003,Maxillo-Facial,Inpatient,Child,0-15,  3-6 Months,7
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2003,Maxillo-Facial,Inpatient,Child,0-15,  9-12 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2003,Maxillo-Facial,Inpatient,Child,0-15, 12-15 Months,2
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2003,Maxillo-Facial,Inpatient,Child,0-15, 15-18 Months,2
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2003,Maxillo-Facial,Inpatient,Child,0-15,18+ Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2202,Paediatric Radiology,Day Case,Child,0-15,  0-3 Months,5
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2202,Paediatric Radiology,Day Case,Child,0-15,  3-6 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2202,Paediatric Radiology,Day Case,Child,0-15,  6-9 Months,5
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2202,Paediatric Radiology,Day Case,Child,0-15,  9-12 Months,6
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2202,Paediatric Radiology,Day Case,Child,0-15, 12-15 Months,4
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2202,Paediatric Radiology,Day Case,Child,0-15, 15-18 Months,2
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2202,Paediatric Radiology,Day Case,Child,0-15,18+ Months,9
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2202,Paediatric Radiology,Day Case,Child,16-64,18+ Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2202,Paediatric Radiology,Inpatient,Child,0-15,  0-3 Months,2
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2202,Paediatric Radiology,Inpatient,Child,0-15,  6-9 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2202,Paediatric Radiology,Inpatient,Child,0-15, 12-15 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2500,Rheumatology,Day Case,Child,0-15,  0-3 Months,3
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2500,Rheumatology,Day Case,Child,0-15,  3-6 Months,2
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2500,Rheumatology,Day Case,Child,0-15,  9-12 Months,5
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2500,Rheumatology,Day Case,Child,0-15, 12-15 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2500,Rheumatology,Day Case,Child,0-15, 15-18 Months,6
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2500,Rheumatology,Day Case,Child,0-15,18+ Months,33
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2500,Rheumatology,Day Case,Child,16-64,  0-3 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2500,Rheumatology,Day Case,Child,16-64, 15-18 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2500,Rheumatology,Day Case,Child,16-64,18+ Months,26
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2500,Rheumatology,Inpatient,Child,0-15,  0-3 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2500,Rheumatology,Inpatient,Child,0-15,  3-6 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2500,Rheumatology,Inpatient,Child,0-15,18+ Months,3
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,2500,Rheumatology,Inpatient,Child,16-64,18+ Months,2
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7000,Dental Surgery,Day Case,Child,0-15,  0-3 Months,46
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7000,Dental Surgery,Day Case,Child,0-15,  3-6 Months,25
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7000,Dental Surgery,Day Case,Child,0-15,  6-9 Months,22
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7000,Dental Surgery,Day Case,Child,0-15,  9-12 Months,24
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7000,Dental Surgery,Day Case,Child,0-15, 12-15 Months,40
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7000,Dental Surgery,Day Case,Child,0-15, 15-18 Months,19
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7000,Dental Surgery,Day Case,Child,0-15,18+ Months,56
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7000,Dental Surgery,Day Case,Child,16-64,  3-6 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7000,Dental Surgery,Day Case,Child,16-64,  9-12 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7000,Dental Surgery,Day Case,Child,16-64, 12-15 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7000,Dental Surgery,Day Case,Child,16-64,18+ Months,4
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7000,Dental Surgery,Inpatient,Child,0-15,  0-3 Months,2
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7000,Dental Surgery,Inpatient,Child,0-15,  3-6 Months,4
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7000,Dental Surgery,Inpatient,Child,0-15,  6-9 Months,2
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7000,Dental Surgery,Inpatient,Child,0-15,  9-12 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7000,Dental Surgery,Inpatient,Child,0-15, 12-15 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7000,Dental Surgery,Inpatient,Child,0-15, 15-18 Months,2
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7000,Dental Surgery,Inpatient,Child,0-15,18+ Months,8
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Day Case,Child,0-15,  0-3 Months,140
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Day Case,Child,0-15,  3-6 Months,79
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Day Case,Child,0-15,  6-9 Months,30
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Day Case,Child,0-15,  9-12 Months,25
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Day Case,Child,0-15, 12-15 Months,21
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Day Case,Child,0-15, 15-18 Months,6
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Day Case,Child,0-15,18+ Months,10
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Day Case,Child,16-64,  0-3 Months,5
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Day Case,Child,16-64,  3-6 Months,2
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Day Case,Child,16-64,  9-12 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Day Case,Child,16-64, 12-15 Months,2
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Day Case,Child,16-64,18+ Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Inpatient,Child,0-15,  0-3 Months,32
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Inpatient,Child,0-15,  3-6 Months,29
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Inpatient,Child,0-15,  6-9 Months,9
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Inpatient,Child,0-15,  9-12 Months,9
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Inpatient,Child,0-15, 12-15 Months,5
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Inpatient,Child,0-15, 15-18 Months,8
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Inpatient,Child,0-15,18+ Months,4
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Inpatient,Child,16-64,  3-6 Months,3
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Inpatient,Child,16-64, 12-15 Months,2
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7200,Paediatric Surgery,Inpatient,Child,16-64, 15-18 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7600,Cardio-Thoracic Surgery,Day Case,Child,0-15,  0-3 Months,3
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7600,Cardio-Thoracic Surgery,Day Case,Child,0-15,  3-6 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7600,Cardio-Thoracic Surgery,Day Case,Child,0-15,  6-9 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7600,Cardio-Thoracic Surgery,Inpatient,Child,0-15,  0-3 Months,43
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7600,Cardio-Thoracic Surgery,Inpatient,Child,0-15,  3-6 Months,21
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7600,Cardio-Thoracic Surgery,Inpatient,Child,0-15,  6-9 Months,3
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7600,Cardio-Thoracic Surgery,Inpatient,Child,0-15,  9-12 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7600,Cardio-Thoracic Surgery,Inpatient,Child,16-64,  0-3 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7600,Cardio-Thoracic Surgery,Inpatient,Child,16-64,  3-6 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7600,Cardio-Thoracic Surgery,Inpatient,Child,16-64,  6-9 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7803,Paediatric Urology,Day Case,Child,0-15,  0-3 Months,45
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7803,Paediatric Urology,Day Case,Child,0-15,  3-6 Months,41
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7803,Paediatric Urology,Day Case,Child,0-15,  6-9 Months,33
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7803,Paediatric Urology,Day Case,Child,0-15,  9-12 Months,23
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7803,Paediatric Urology,Day Case,Child,0-15, 12-15 Months,23
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7803,Paediatric Urology,Day Case,Child,0-15, 15-18 Months,18
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7803,Paediatric Urology,Day Case,Child,0-15,18+ Months,57
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7803,Paediatric Urology,Day Case,Child,16-64,  0-3 Months,2
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7803,Paediatric Urology,Day Case,Child,16-64,  6-9 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7803,Paediatric Urology,Day Case,Child,16-64,  9-12 Months,2
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7803,Paediatric Urology,Day Case,Child,16-64, 12-15 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7803,Paediatric Urology,Day Case,Child,16-64,18+ Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7803,Paediatric Urology,Inpatient,Child,0-15,  0-3 Months,32
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7803,Paediatric Urology,Inpatient,Child,0-15,  3-6 Months,19
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7803,Paediatric Urology,Inpatient,Child,0-15,  6-9 Months,3
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7803,Paediatric Urology,Inpatient,Child,0-15,  9-12 Months,13
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7803,Paediatric Urology,Inpatient,Child,0-15, 12-15 Months,12
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7803,Paediatric Urology,Inpatient,Child,0-15, 15-18 Months,9
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7803,Paediatric Urology,Inpatient,Child,0-15,18+ Months,19
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7803,Paediatric Urology,Inpatient,Child,16-64,  0-3 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7900,Clinical Immunology,Day Case,Child,0-15,  0-3 Months,64
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7900,Clinical Immunology,Day Case,Child,0-15,  3-6 Months,21
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7900,Clinical Immunology,Day Case,Child,0-15,  6-9 Months,13
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7900,Clinical Immunology,Day Case,Child,0-15,  9-12 Months,26
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7900,Clinical Immunology,Day Case,Child,0-15, 12-15 Months,9
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7900,Clinical Immunology,Day Case,Child,0-15, 15-18 Months,13
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7900,Clinical Immunology,Day Case,Child,0-15,18+ Months,25
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7900,Clinical Immunology,Day Case,Child,16-64,  0-3 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7900,Clinical Immunology,Day Case,Child,16-64,  3-6 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7900,Clinical Immunology,Day Case,Child,16-64,  6-9 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7900,Clinical Immunology,Day Case,Child,16-64,  9-12 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7900,Clinical Immunology,Day Case,Child,16-64, 15-18 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,7900,Clinical Immunology,Inpatient,Child,0-15, 12-15 Months,2
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,8800,Immunology,Day Case,Child,0-15,  0-3 Months,19
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,8800,Immunology,Day Case,Child,0-15,  3-6 Months,9
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,8800,Immunology,Day Case,Child,0-15,  6-9 Months,11
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,8800,Immunology,Day Case,Child,0-15,  9-12 Months,15
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,8800,Immunology,Day Case,Child,0-15, 12-15 Months,10
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,8800,Immunology,Day Case,Child,0-15, 15-18 Months,7
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,8800,Immunology,Day Case,Child,0-15,18+ Months,20
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,8800,Immunology,Day Case,Child,16-64, 12-15 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,8800,Immunology,Day Case,Child,16-64, 15-18 Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,8800,Immunology,Day Case,Child,16-64,18+ Months,1
28/01/2021,Children's Health Ireland,0,Children's Health Ireland,8800,Immunology,Inpatient,Child,0-15,  0-3 Months,1
28/01/2021,Dublin Midlands Hospital Group,102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,68
